2310177,Bhuvan S,ECE,7,78.989998,EC1102|EC1103|EC1110|EC1105|EC1104|EC2103|EC2106|EC2101|EC2107|EC2110|EC2109|EC3106|EC3105|EC3110|EC3104|EC4104|EC4107|EC4109|EC4105|EC4101|EC5105|EC5107|EC5106|EC5104|EC6105|EC6109|EC6106|EC6107,NULL,NULL,NULL,8.940000,59i3wf90@gmail.com,1
2310178,Chandru S,ECE,7,87.589996,EC1107|EC1102|EC1106|EC1104|EC1110|EC2103|EC2101|EC2107|EC2110|EC2109|EC2102|EC3105|EC3103|EC3104|EC3101|EC3109|EC4110|EC4104|EC4105|EC4101|EC4102|EC5106|EC5105|EC5102|EC5110|EC5107|EC6104|EC6101|EC6103|EC6110,NULL,NULL,NULL,5.720000,w7qdsq2y@gmail.com,1
2310179,Charan S,ECE,7,65.660004,EC1105|EC1110|EC1108|EC1104|EC1102|EC2108|EC2101|EC2107|EC2105|EC2109|EC2103|EC3109|EC3110|EC3105|EC3107|EC3102|EC3106|EC4107|EC4102|EC4110|EC4106|EC4109|EC4104|EC5102|EC5110|EC5105|EC5106|EC6108|EC6104|EC6105|EC6106,NULL,NULL,NULL,10.000000,ys77ap@gmail.com,1
2310180,Deepak S,ECE,7,62.980000,EC1104|EC1102|EC1108|EC1107|EC1106|EC2101|EC2107|EC2110|EC2108|EC2103|EC3108|EC3105|EC3106|EC3104|EC4110|EC4102|EC4105|EC4103|EC4104|EC4107|EC5101|EC5108|EC5107|EC5104|EC6101|EC6106|EC6102|EC6109|EC6103,NULL,NULL,NULL,7.550000,d8q748kk8m@gmail.com,1
2310181,Deva S,ECE,7,90.730003,EC1109|EC1104|EC1108|EC1103|EC1110|EC1106|EC2110|EC2108|EC2106|EC2104|EC2103|EC3104|EC3107|EC3108|EC3102|EC3106|EC4108|EC4104|EC4101|EC4106|EC4109|EC5102|EC5103|EC5110|EC5104|EC5106|EC6107|EC6109|EC6101|EC6105|EC6102|EC6106,NULL,NULL,NULL,7.180000,047pkt77@gmail.com,1
2310182,Dhinesh S,ECE,7,83.709999,EC1107|EC1106|EC1103|EC1108|EC2105|EC2101|EC2106|EC2102|EC2104|EC2103|EC3101|EC3107|EC3109|EC3104|EC3106|EC3103|EC4104|EC4103|EC4108|EC4105|EC4110|EC4109|EC5106|EC5110|EC5103|EC5105|EC6104|EC6108|EC6101|EC6103|EC6102,NULL,NULL,NULL,7.210000,ffro7yj@gmail.com,1
2310183,Dilip S,IT,1,81.550003,NULL,NULL,NULL,NULL,0.000000,gnfj@gmail.com,1
2310184,Ganesh S,IT,1,68.440002,NULL,NULL,NULL,NULL,0.000000,6osg2rg@gmail.com,1
2310185,Gautham S,IT,1,59.869999,NULL,NULL,NULL,NULL,0.000000,t4sws0@gmail.com,1
2310186,Gokul S,IT,1,81.459999,NULL,NULL,NULL,NULL,0.000000,0llup4y@gmail.com,1
2310187,Hari S,IT,1,56.860001,NULL,NULL,NULL,NULL,0.000000,84erjyq@gmail.com,1
2310188,Harish S,IT,1,72.300003,NULL,NULL,NULL,NULL,0.000000,zg6q1o@gmail.com,1
2310189,Hemanth S,IT,1,59.720001,NULL,NULL,NULL,NULL,0.000000,t2d4h1j24t@gmail.com,1
2310190,Jagadeesh S,IT,1,87.760002,NULL,NULL,NULL,NULL,0.000000,zbt2uj4@gmail.com,1
2310191,Jai S,IT,1,58.160000,NULL,NULL,NULL,NULL,0.000000,5jpvj5k@gmail.com,1
2310192,Jay S,IT,1,61.770000,NULL,NULL,NULL,NULL,0.000000,u0w1zjs@gmail.com,1
2310193,Jithin S,IT,1,71.500000,NULL,NULL,NULL,NULL,0.000000,kxo37@gmail.com,1
2310194,Karthik S,IT,1,86.300003,NULL,NULL,NULL,NULL,0.000000,rbtv60wx1m@gmail.com,1
2310195,Kiran S,IT,1,97.709999,NULL,NULL,NULL,NULL,0.000000,rd340@gmail.com,1
2310196,Krishna S,IT,1,77.970001,NULL,NULL,NULL,NULL,0.000000,s1b1owx@gmail.com,1
2310197,Kumar S,IT,1,85.790001,NULL,NULL,NULL,NULL,0.000000,9gh9ubs@gmail.com,1
2310198,Lokesh S,IT,1,74.290001,NULL,NULL,NULL,NULL,0.000000,zuxcv@gmail.com,1
2310199,Madhavan S,IT,1,85.830002,NULL,NULL,NULL,NULL,0.000000,xaar4rx73o@gmail.com,1
2310200,Mahesh S,IT,1,59.000000,NULL,NULL,NULL,NULL,0.000000,shac@gmail.com,1
2310201,Mani S,IT,1,71.070000,NULL,NULL,NULL,NULL,0.000000,xztgzcxm@gmail.com,1
2310202,Manikandan S,IT,1,88.720001,NULL,NULL,NULL,NULL,0.000000,b5n8jm1j6@gmail.com,1
2310203,Manoj S,IT,1,77.120003,NULL,NULL,NULL,NULL,0.000000,r7jc3yz9yn@gmail.com,1
2310204,Naveen S,IT,1,75.790001,NULL,NULL,NULL,NULL,0.000000,uvpkm3flw@gmail.com,1
2310205,Nikhil S,IT,1,64.220001,NULL,NULL,NULL,NULL,0.000000,6glsubith9@gmail.com,1
2310206,Palani S,IT,3,73.519997,IT1103|IT1107|IT1106|IT1102|IT1104|IT1108|IT2107|IT2102|IT2103|IT2105|IT2106,NULL,NULL,NULL,10.000000,lx9cn6ie1@gmail.com,1
2310207,Prakash S,IT,3,68.139999,IT1101|IT1109|IT1102|IT1106|IT1104|IT2101|IT2110|IT2106|IT2109|IT2108|IT2102,NULL,NULL,NULL,10.000000,77kbxh671@gmail.com,1
2310208,Prasanth S,IT,3,75.230003,IT1107|IT1104|IT1108|IT1106|IT2108|IT2109|IT2105|IT2107|IT2104,NULL,NULL,NULL,6.650000,mgnl19f@gmail.com,1
2310209,Praveen S,IT,3,86.889999,IT1101|IT1109|IT1105|IT1107|IT1103|IT1102|IT2101|IT2105|IT2102|IT2110|IT2104,NULL,NULL,NULL,10.000000,b4h6i@gmail.com,1
2310210,Raghul S,IT,3,86.379997,IT1108|IT1102|IT1105|IT1103|IT1109|IT2107|IT2110|IT2103|IT2106|IT2109,NULL,NULL,NULL,9.410000,4jmb@gmail.com,1
2310211,Rahul S,IT,3,65.529999,IT1105|IT1108|IT1101|IT1104|IT1109|IT2103|IT2104|IT2109|IT2105|IT2102|IT2106,NULL,NULL,NULL,9.490000,o74w0o@gmail.com,1
2310212,Raj S,IT,3,82.570000,IT1108|IT1107|IT1109|IT1105|IT1106|IT1101|IT2108|IT2107|IT2106|IT2101|IT2105,NULL,NULL,NULL,8.250000,5px6416zwt@gmail.com,1
2310213,Raja S,IT,3,55.619999,IT1110|IT1102|IT1105|IT1106|IT2101|IT2102|IT2104|IT2105|IT2110,NULL,NULL,NULL,10.000000,zufl@gmail.com,1
2310214,Rajesh S,IT,3,56.430000,IT1107|IT1105|IT1103|IT1104|IT2101|IT2110|IT2105|IT2109|IT2102,NULL,NULL,NULL,5.480000,lapuk30603@gmail.com,1
2310215,Rakesh S,IT,3,96.290001,IT1102|IT1103|IT1104|IT1108|IT1106|IT2107|IT2103|IT2101|IT2102|IT2110,NULL,NULL,NULL,6.570000,u1m6rixux@gmail.com,1
2310216,Ram S,IT,3,72.250000,IT1103|IT1106|IT1110|IT1101|IT2103|IT2110|IT2105|IT2108|IT2106,NULL,NULL,NULL,10.000000,zrz8cd@gmail.com,1
2310217,Ramesh S,IT,3,65.839996,IT1103|IT1107|IT1106|IT1104|IT1110|IT1108|IT2109|IT2107|IT2103|IT2106|IT2104,NULL,NULL,NULL,6.650000,klwf@gmail.com,1
2310218,Aathiesh V,IT,3,98.959999,IT1102|IT1110|IT1101|IT1109|IT1107|IT2101|IT2106|IT2109|IT2107,NULL,NULL,NULL,9.290000,h3h3sx@gmail.com,1
2310219,Abhilash Konduru,IT,3,91.639999,IT1110|IT1103|IT1109|IT1106|IT2104|IT2108|IT2101|IT2102|IT2107,NULL,NULL,NULL,7.090000,0cner@gmail.com,1
2310220,Abijith K,IT,3,64.629997,IT1109|IT1102|IT1110|IT1104|IT1105|IT2109|IT2106|IT2103|IT2101|IT2110,NULL,NULL,NULL,4.720000,61nkl7@gmail.com,1
2310221,Abyaz Ashiq,IT,3,73.209999,IT1101|IT1110|IT1104|IT1106|IT1107|IT2105|IT2102|IT2101|IT2109,NULL,NULL,NULL,8.540000,smzr@gmail.com,1
2310222,Adithiyaa T,IT,3,54.580002,IT1104|IT1102|IT1110|IT1106|IT1108|IT1101|IT2108|IT2102|IT2109|IT2104|IT2101,NULL,NULL,NULL,6.290000,afrtxhtjw@gmail.com,1
2310223,Aditi Vyshnavi S,IT,3,76.440002,IT1103|IT1105|IT1109|IT1104|IT2105|IT2102|IT2108|IT2103,NULL,NULL,NULL,4.900000,bbz7zududo@gmail.com,1
2310224,Aishwarya G,IT,3,67.269997,IT1102|IT1110|IT1103|IT1104|IT1109|IT1107|IT2106|IT2102|IT2109|IT2105|IT2103,NULL,NULL,NULL,7.350000,b4cd@gmail.com,1
2310225,Ajay Kanna,IT,3,88.320000,IT1105|IT1108|IT1106|IT1101|IT1104|IT1102|IT2105|IT2106|IT2110|IT2109,NULL,NULL,NULL,8.940000,qvze0@gmail.com,1
2310226,Akshayalakshmi S,IT,3,95.580002,IT1104|IT1102|IT1101|IT1109|IT1103|IT1106|IT2101|IT2110|IT2105|IT2108|IT2107|IT2103,NULL,NULL,NULL,10.000000,fckz3kgt@gmail.com,1
2310227,Anbuselvan A,IT,3,82.029999,IT1104|IT1102|IT1108|IT1110|IT1105|IT1107|IT2104|IT2110|IT2105|IT2106,NULL,NULL,NULL,8.000000,yzbasom29m@gmail.com,1
2310228,Angelin Priyadarshini Mariappan,IT,5,81.839996,IT1101|IT1103|IT1105|IT1104|IT2105|IT2106|IT2101|IT2109|IT2108|IT2107|IT3106|IT3109|IT3102|IT3105|IT4104|IT4110|IT4107|IT4101|IT4106,NULL,NULL,NULL,5.660000,eywd@gmail.com,1
2310229,Anirudh Krishna M,IT,5,70.250000,IT1109|IT1106|IT1103|IT1107|IT1110|IT2105|IT2102|IT2101|IT2103|IT2106|IT2104|IT3105|IT3108|IT3103|IT3110|IT3102|IT4110|IT4106|IT4104|IT4107|IT4103|IT4109,NULL,NULL,NULL,4.950000,ptattv8@gmail.com,1
2310230,Aravind M,IT,5,80.930000,IT1104|IT1105|IT1103|IT1106|IT1101|IT2106|IT2109|IT2107|IT2110|IT2108|IT3107|IT3108|IT3102|IT3101|IT3109|IT4108|IT4102|IT4101|IT4107,NULL,NULL,NULL,9.490000,32mz02echl@gmail.com,1
2310231,Arun Natesan,IT,5,64.000000,IT1110|IT1107|IT1108|IT1103|IT1102|IT2106|IT2102|IT2108|IT2104|IT2109|IT3105|IT3104|IT3102|IT3101|IT4110|IT4102|IT4103|IT4107|IT4106|IT4108,NULL,NULL,NULL,8.430000,4xwy4jfg@gmail.com,1
2310232,Arvin Joel V,IT,5,75.599998,IT1101|IT1109|IT1102|IT1104|IT1107|IT2101|IT2105|IT2108|IT2110|IT2107|IT2106|IT3105|IT3102|IT3103|IT3106|IT3101|IT3104|IT4103|IT4108|IT4107|IT4109|IT4110|IT4105,NULL,NULL,NULL,7.740000,ypf8@gmail.com,1
2310233,Aryana Shekary,IT,5,73.599998,IT1103|IT1102|IT1108|IT1107|IT1106|IT1105|IT2109|IT2110|IT2108|IT2102|IT3101|IT3103|IT3105|IT3110|IT3107|IT3102|IT4105|IT4106|IT4101|IT4108|IT4102|IT4109,NULL,NULL,NULL,7.170000,gsohhtu@gmail.com,1
2310234,Ashok Adithya L,IT,5,68.099998,IT1101|IT1107|IT1106|IT1108|IT1102|IT2109|IT2102|IT2103|IT2106|IT3102|IT3107|IT3106|IT3108|IT4105|IT4103|IT4110|IT4101|IT4102|IT4108,NULL,NULL,NULL,4.960000,okn8@gmail.com,1
2310235,Ashwin S,IT,5,78.160004,IT1105|IT1104|IT1107|IT1110|IT2108|IT2109|IT2102|IT2103|IT2104|IT3110|IT3101|IT3104|IT3107|IT3108|IT3106|IT4107|IT4108|IT4109|IT4105|IT4110|IT4103,NULL,NULL,NULL,7.720000,ys2ssfp6jc@gmail.com,1
2310236,Asmita Padmanabhan,IT,5,63.980000,IT1110|IT1101|IT1102|IT1105|IT2102|IT2103|IT2105|IT2107|IT2110|IT2109|IT3103|IT3110|IT3102|IT3105|IT4101|IT4103|IT4107|IT4104|IT4110|IT4108,NULL,NULL,NULL,8.470000,j84x7ymrok@gmail.com,1
2310237,Athisaya Raj,IT,5,88.680000,IT1104|IT1110|IT1109|IT1106|IT1102|IT2107|IT2109|IT2110|IT2106|IT3102|IT3101|IT3108|IT3104|IT3109|IT3110|IT4109|IT4105|IT4108|IT4103|IT4102|IT4110,NULL,NULL,NULL,5.040000,48lt@gmail.com,1
2310238,Avinash Jayachandiran,IT,5,86.830002,IT1108|IT1107|IT1103|IT1104|IT1106|IT2106|IT2103|IT2109|IT2102|IT2107|IT2105|IT3102|IT3105|IT3109|IT3108|IT4102|IT4105|IT4108|IT4110|IT4103|IT4106,NULL,NULL,NULL,4.970000,yxbyq@gmail.com,1
2310239,Bagavati Narayanan,IT,5,75.019997,IT1103|IT1106|IT1109|IT1107|IT2108|IT2103|IT2107|IT2101|IT3103|IT3110|IT3108|IT3107|IT3105|IT3104|IT4105|IT4109|IT4110|IT4108|IT4107|IT4101,NULL,NULL,NULL,7.370000,a3pf0b1@gmail.com,1
2310240,Balaji M,IT,5,73.349998,IT1106|IT1110|IT1102|IT1101|IT1107|IT2105|IT2110|IT2109|IT2107|IT3106|IT3102|IT3109|IT3108|IT3105|IT4101|IT4110|IT4105|IT4108|IT4106,NULL,NULL,NULL,5.060000,t26p77ssw@gmail.com,1
2310241,Banupriya V,IT,5,73.139999,IT1109|IT1107|IT1104|IT1105|IT1102|IT2104|IT2109|IT2106|IT2101|IT2105|IT2110|IT3107|IT3108|IT3106|IT3105|IT3102|IT3103|IT4109|IT4102|IT4105|IT4101,NULL,NULL,NULL,10.000000,w92af14@gmail.com,1
2310242,Buvan Sathrock M,IT,5,75.540001,IT1109|IT1107|IT1106|IT1108|IT1102|IT2101|IT2107|IT2102|IT2110|IT2109|IT3101|IT3105|IT3108|IT3106|IT3107|IT4104|IT4103|IT4107|IT4102|IT4106|IT4105,NULL,NULL,NULL,10.000000,7gmd@gmail.com,1
2310243,Chennakesavan S,IT,5,71.400002,IT1109|IT1108|IT1106|IT1104|IT1110|IT2109|IT2106|IT2108|IT2102|IT2105|IT3108|IT3110|IT3101|IT3107|IT3103|IT4102|IT4109|IT4104|IT4106|IT4107,NULL,NULL,NULL,6.070000,a9twms66p@gmail.com,1
2310244,Darshana Srikanth,IT,5,85.889999,IT1101|IT1106|IT1102|IT1105|IT1110|IT2106|IT2107|IT2105|IT2109|IT3104|IT3106|IT3107|IT3110|IT3109|IT4101|IT4105|IT4110|IT4109,NULL,NULL,NULL,7.140000,x6e0ciowh@gmail.com,1
2310245,Devanithimaran E,IT,5,72.110001,IT1110|IT1104|IT1106|IT1107|IT1109|IT2109|IT2104|IT2103|IT2105|IT3105|IT3109|IT3104|IT3102|IT3110|IT3106|IT4103|IT4108|IT4109|IT4106|IT4104,NULL,NULL,NULL,10.000000,hs8szo@gmail.com,1
2310246,Dharanikaran S,IT,5,76.669998,IT1110|IT1106|IT1102|IT1105|IT1109|IT2105|IT2104|IT2101|IT2106|IT2103|IT3103|IT3101|IT3108|IT3105|IT3104|IT3107|IT4101|IT4104|IT4109|IT4107,NULL,NULL,NULL,5.220000,1kygd3q6@gmail.com,1
2310247,Dhaya Ananth M M,IT,5,70.320000,IT1101|IT1110|IT1103|IT1109|IT2103|IT2104|IT2106|IT2108|IT3101|IT3103|IT3105|IT3102|IT4102|IT4110|IT4109|IT4103|IT4101,NULL,NULL,NULL,8.730000,uhqr8t7@gmail.com,1
2310248,Dhivakaran S,IT,5,73.860001,IT1108|IT1101|IT1104|IT1110|IT2109|IT2102|IT2106|IT2107|IT2104|IT2101|IT3101|IT3103|IT3106|IT3105|IT3108|IT4110|IT4102|IT4101|IT4105,NULL,NULL,NULL,6.180000,8sza@gmail.com,1
2310249,Dhivya D,IT,5,74.570000,IT1108|IT1105|IT1102|IT1103|IT1106|IT2108|IT2107|IT2104|IT2101|IT2106|IT3110|IT3106|IT3105|IT3109|IT4107|IT4103|IT4109|IT4106,NULL,NULL,NULL,8.180000,xrt2gza82m@gmail.com,1
2310250,Diviya Dharshini Sundar,IT,7,63.720001,IT1109|IT1104|IT1102|IT1108|IT1110|IT1103|IT2103|IT2108|IT2104|IT2105|IT3102|IT3107|IT3103|IT3109|IT3108|IT3101|IT4109|IT4106|IT4108|IT4102|IT4101|IT4105|IT5102|IT5107|IT5110|IT5101|IT6108|IT6106|IT6101|IT6110|IT6105,NULL,NULL,NULL,4.810000,cgtg@gmail.com,1
2310251,Esakki Abinaya M,IT,7,86.660004,IT1104|IT1110|IT1106|IT1101|IT1109|IT2102|IT2104|IT2107|IT2106|IT3108|IT3103|IT3107|IT3109|IT3105|IT4105|IT4106|IT4109|IT4104|IT5110|IT5104|IT5103|IT5106|IT5102|IT5107|IT6103|IT6106|IT6107|IT6104,NULL,NULL,NULL,8.870000,0zshn2@gmail.com,1
2310252,Ganesh P,IT,7,82.290001,IT1105|IT1102|IT1109|IT1110|IT1108|IT1106|IT2105|IT2106|IT2101|IT2107|IT3105|IT3103|IT3108|IT3104|IT3107|IT3101|IT4108|IT4102|IT4107|IT4110|IT4104|IT4106|IT5106|IT5104|IT5108|IT5107|IT5102|IT6101|IT6102|IT6106|IT6104,NULL,NULL,NULL,2.840000,ld95i@gmail.com,1
2310253,Gnana Prakash MS,IT,7,73.260002,IT1107|IT1106|IT1103|IT1109|IT2101|IT2103|IT2108|IT2102|IT2110|IT3109|IT3102|IT3104|IT3110|IT3108|IT3107|IT4106|IT4108|IT4103|IT4101|IT5102|IT5104|IT5109|IT5106|IT5105|IT5110|IT6108|IT6109|IT6102|IT6105,NULL,NULL,NULL,7.140000,3x2emg@gmail.com,1
2310254,Gouthaman V,IT,7,81.449997,IT1103|IT1105|IT1104|IT1108|IT2103|IT2109|IT2101|IT2102|IT2108|IT3103|IT3101|IT3106|IT3107|IT3104|IT3108|IT4103|IT4108|IT4101|IT4106|IT4104|IT5102|IT5110|IT5105|IT5107|IT5104|IT5106|IT6109|IT6106|IT6105|IT6110|IT6102,NULL,NULL,NULL,10.000000,k90k7s6l@gmail.com,1
2310255,Govisha Ramesh,IT,7,81.720001,IT1104|IT1105|IT1106|IT1103|IT1110|IT2101|IT2108|IT2104|IT2106|IT3104|IT3110|IT3108|IT3106|IT3103|IT4110|IT4109|IT4107|IT4104|IT5110|IT5101|IT5103|IT5109|IT6104|IT6108|IT6107|IT6106,NULL,NULL,NULL,10.000000,azt1@gmail.com,1
2310256,Harikaran C,IT,7,84.000000,IT1102|IT1107|IT1108|IT1103|IT2102|IT2109|IT2107|IT2108|IT2103|IT3108|IT3105|IT3104|IT3106|IT3107|IT3101|IT4106|IT4102|IT4108|IT4103|IT4101|IT4104|IT5110|IT5108|IT5101|IT5103|IT6104|IT6108|IT6106|IT6101|IT6110|IT6109,NULL,NULL,NULL,8.230000,eawna0c@gmail.com,1
2310257,Harine Bhaskaran,IT,7,71.830002,IT1103|IT1105|IT1101|IT1107|IT2102|IT2105|IT2106|IT2101|IT2109|IT3106|IT3103|IT3104|IT3107|IT3102|IT3110|IT4109|IT4105|IT4110|IT4102|IT5107|IT5110|IT5105|IT5108|IT5102|IT5109|IT6103|IT6101|IT6109|IT6106,NULL,NULL,NULL,7.360000,4v9peupmr@gmail.com,1
2310258,Harini Hari Babu,IT,7,74.559998,IT1106|IT1101|IT1102|IT1108|IT2101|IT2107|IT2106|IT2110|IT3102|IT3103|IT3105|IT3109|IT3104|IT3107|IT4103|IT4107|IT4106|IT4104|IT4105|IT5106|IT5102|IT5105|IT5104|IT5110|IT6109|IT6101|IT6102|IT6107|IT6106|IT6108,NULL,NULL,NULL,6.980000,sob3tfjlx@gmail.com,1
2310259,Harsha Velmurugan,IT,7,75.300003,IT1103|IT1102|IT1108|IT1101|IT1106|IT1110|IT2105|IT2106|IT2102|IT2103|IT2109|IT2108|IT3106|IT3109|IT3108|IT3101|IT3103|IT4108|IT4101|IT4103|IT4107|IT5103|IT5105|IT5108|IT5102|IT5106|IT6110|IT6103|IT6107|IT6104|IT6105,NULL,NULL,NULL,8.110000,ponqo@gmail.com,1
2310260,Harshikaasundari S,IT,7,76.300003,IT1107|IT1102|IT1105|IT1108|IT1101|IT1103|IT2105|IT2109|IT2110|IT2103|IT2107|IT3108|IT3104|IT3103|IT3109|IT3101|IT4104|IT4108|IT4109|IT4107|IT4105|IT5102|IT5105|IT5108|IT5106|IT6101|IT6108|IT6110|IT6102,NULL,NULL,NULL,8.410000,d16m21@gmail.com,1
2310261,Hemanth Kumar,IT,7,73.680000,IT1109|IT1110|IT1106|IT1103|IT1107|IT1104|IT2102|IT2104|IT2105|IT2101|IT2110|IT2107|IT3106|IT3102|IT3108|IT3109|IT4102|IT4106|IT4104|IT4103|IT4110|IT5106|IT5103|IT5101|IT5102|IT6103|IT6108|IT6106|IT6101,NULL,NULL,NULL,6.800000,dst1qpznuk@gmail.com,1
2310262,Heshavarshini Sekar,IT,7,67.360001,IT1107|IT1103|IT1105|IT1104|IT2108|IT2109|IT2102|IT2106|IT2107|IT2110|IT3101|IT3102|IT3109|IT3103|IT3106|IT4105|IT4108|IT4109|IT4102|IT5101|IT5109|IT5104|IT5106|IT6105|IT6110|IT6107|IT6101,NULL,NULL,NULL,6.070000,v1gpwddr6@gmail.com,1
2310263,Hrithika S,IT,7,91.070000,IT1106|IT1107|IT1104|IT1103|IT1105|IT2109|IT2103|IT2110|IT2101|IT3101|IT3105|IT3109|IT3104|IT3107|IT3102|IT4107|IT4103|IT4110|IT4101|IT5104|IT5103|IT5105|IT5108|IT5110|IT5107|IT6108|IT6109|IT6104|IT6102,NULL,NULL,NULL,9.150000,1asyyzp@gmail.com,1
2310264,Irfan Akthar A,IT,7,85.790001,IT1106|IT1103|IT1104|IT1108|IT1102|IT1110|IT2102|IT2110|IT2101|IT2107|IT2106|IT2108|IT3109|IT3105|IT3106|IT3101|IT4109|IT4108|IT4104|IT4103|IT4105|IT4101|IT5101|IT5108|IT5105|IT5103|IT5107|IT6103|IT6105|IT6102|IT6108|IT6107|IT6110,NULL,NULL,NULL,10.000000,fq9mx@gmail.com,1
2310265,Irfana M,IT,7,63.980000,IT1108|IT1104|IT1105|IT1102|IT2110|IT2109|IT2102|IT2101|IT3101|IT3108|IT3104|IT3110|IT4102|IT4106|IT4109|IT4107|IT4103|IT5105|IT5103|IT5106|IT5108|IT5107|IT5110|IT6108|IT6103|IT6109|IT6101,NULL,NULL,NULL,2.380000,w8t49djgr8@gmail.com,1
2310266,Iswariya N,IT,7,95.900002,IT1103|IT1110|IT1109|IT1102|IT1107|IT1105|IT2106|IT2107|IT2108|IT2103|IT2110|IT2105|IT3106|IT3109|IT3103|IT3105|IT3102|IT4108|IT4107|IT4102|IT4101|IT4104|IT5102|IT5103|IT5109|IT5110|IT5104|IT5108|IT6110|IT6109|IT6102|IT6101,NULL,NULL,NULL,7.600000,trlwjw@gmail.com,1
2310267,Jayakanthan JS,IT,7,80.860001,IT1106|IT1109|IT1105|IT1108|IT1107|IT2110|IT2105|IT2109|IT2108|IT2102|IT3107|IT3105|IT3104|IT3110|IT4109|IT4110|IT4106|IT4107|IT5105|IT5103|IT5108|IT5109|IT5101|IT6108|IT6110|IT6109|IT6101|IT6102|IT6106,NULL,NULL,NULL,6.940000,namkyn2@gmail.com,1
2310268,Jayanth Natarajan,IT,7,67.120003,IT1107|IT1108|IT1105|IT1102|IT2108|IT2103|IT2102|IT2109|IT3107|IT3110|IT3106|IT3105|IT4107|IT4106|IT4108|IT4105|IT4109|IT4103|IT5104|IT5105|IT5110|IT5106|IT6109|IT6101|IT6110|IT6104|IT6107|IT6105,NULL,NULL,NULL,8.400000,1l5xpbu@gmail.com,1
2310269,Jeevan Siddharth S,IT,7,88.559998,IT1109|IT1104|IT1102|IT1108|IT1110|IT1103|IT2103|IT2108|IT2104|IT2105|IT3102|IT3107|IT3103|IT3109|IT3108|IT3101|IT4109|IT4106|IT4108|IT4102|IT4101|IT4105|IT5102|IT5107|IT5110|IT5101|IT6108|IT6106|IT6101|IT6110|IT6105,NULL,NULL,NULL,10.000000,rmze1w837@gmail.com,1
2310270,Kailash M Karanam Hema Sudha,IT,7,67.470001,IT1101|IT1106|IT1107|IT1110|IT2101|IT2110|IT2109|IT2103|IT3110|IT3105|IT3106|IT3107|IT3109|IT4103|IT4107|IT4108|IT4105|IT4101|IT4104|IT5109|IT5103|IT5106|IT5102|IT6103|IT6107|IT6108|IT6109,NULL,NULL,NULL,9.190000,jdcz742ttj@gmail.com,1
2310271,Kalpana R Potharaju,IT,7,68.680000,IT1102|IT1110|IT1107|IT1103|IT1104|IT1108|IT2105|IT2107|IT2110|IT2103|IT2104|IT2101|IT3109|IT3108|IT3101|IT3106|IT4109|IT4106|IT4110|IT4104|IT5106|IT5109|IT5104|IT5110|IT5105|IT5101|IT6110|IT6104|IT6108|IT6106,NULL,NULL,NULL,9.780000,18qf@gmail.com,1
2310272,Kamalika Muralidharan,IT,7,83.480003,IT1107|IT1101|IT1102|IT1109|IT1110|IT2105|IT2108|IT2103|IT2104|IT2106|IT3107|IT3108|IT3109|IT3103|IT4101|IT4105|IT4110|IT4107|IT5102|IT5107|IT5105|IT5106|IT5108|IT5101|IT6102|IT6101|IT6103|IT6106,NULL,NULL,NULL,6.480000,lsqe@gmail.com,1
2310273,Kannan Srinivasan,IT,7,72.050003,IT1108|IT1107|IT1102|IT1106|IT1109|IT2107|IT2105|IT2110|IT2106|IT2101|IT3102|IT3103|IT3106|IT3108|IT3101|IT3110|IT4101|IT4103|IT4106|IT4107|IT4108|IT5107|IT5102|IT5104|IT5103|IT5106|IT6105|IT6107|IT6103|IT6102|IT6110,NULL,NULL,NULL,8.770000,j29y1xisf@gmail.com,1
2310274,Karthik Sridhar,EEE,1,80.480003,IT1109|IT1106|IT1104|IT1101|IT1110|IT1105|IT2107|IT2106|IT2110|IT2109|IT2102|IT3103|IT3104|IT3106|IT3110|IT3108|IT3102|IT4102|IT4106|IT4110|IT4107|IT5109|IT5107|IT5106|IT5105|IT6108|IT6105|IT6110|IT6102|IT6106|IT6107,NULL,NULL,NULL,0.000000,fkunxefw6@gmail.com,1
2310275,Karthikeyan Rajendran,EEE,1,75.199997,NULL,NULL,NULL,NULL,0.000000,5q52s1sph3@gmail.com,1
2310276,Kashyap Suresh,EEE,1,70.040001,NULL,NULL,NULL,NULL,0.000000,b39pys9j@gmail.com,1
2310277,Kaviya Sridharan,EEE,1,76.930000,NULL,NULL,NULL,NULL,0.000000,3bgiqm@gmail.com,1
2310278,Kayalvizhi Sankar,EEE,1,45.549999,NULL,NULL,NULL,NULL,0.000000,gmlfflxb4@gmail.com,1
2310279,Kiranmai Ramaiah,EEE,1,92.220001,NULL,NULL,NULL,NULL,0.000000,amqt@gmail.com,1
2310280,Kishore Kumar,EEE,1,75.430000,NULL,NULL,NULL,NULL,0.000000,0wt9@gmail.com,1
2310281,Komalavalli Gopalakrishnan,EEE,1,69.269997,NULL,NULL,NULL,NULL,0.000000,v3933@gmail.com,1
2310282,Krishna Kumar S,EEE,1,92.599998,NULL,NULL,NULL,NULL,0.000000,epoi5e5@gmail.com,1
2310283,Krithika Sridharan,EEE,1,82.980003,NULL,NULL,NULL,NULL,0.000000,4uwnq33@gmail.com,1
2310284,Kumaraguru R,EEE,1,77.709999,NULL,NULL,NULL,NULL,0.000000,i0r6502@gmail.com,1
2310285,Lakshmi Narayanan S,EEE,1,86.389999,NULL,NULL,NULL,NULL,0.000000,mfzq1u1w@gmail.com,1
